case_id,source,category,gold_nct,selected_doc,backbone,decision,parse_ok,latency_sec,answer_chars,missing_facts_n,unresolved_reqs_n,cross_trial_leak_n,gen_snippet
case_trec2021_001,trec2021,possible_match_insufficient_evidence,NCT00002814,NCT01051557,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.286,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you may be eligible for the clinical trial, but we need more information to confirm. Please provide the followin"
case_06,handcrafted,possible_match_insufficient_evidence,,NCT02984384,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,15.122,194,1,1,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""We need more information to determine if you're eligible for this study. We know you think you meet the age and fracture requirements, but we need to know m"
case_trec2021_015,trec2021,possible_match_insufficient_evidence,NCT00003049,NCT03358576,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.663,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""We need more information to determine your eligibility for the clinical trial. Please provide the missing information and we will review your application ag"
case_paraphrase_028,paraphrase_trec2021,risk_request,,NCT03829631,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,20.321,128,3,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""This clinical trial is not a good match for you. The trial is for people with low back pain, and you have a different condition."",   ""supported_patient_facts"": [""62-year-old Afri"
case_paraphrase_024,paraphrase_trec2021,cannot_determine,,NCT02629549,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.123,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you may be a good candidate for this clinical trial, but we need to gather more information about your situation"
case_trec2021_070,trec2021,possible_match_insufficient_evidence,NCT00042562,NCT00922233,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.166,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. However, we need to review some details to confirm. Please provide more inform"
case_paraphrase_004,paraphrase_trec2021,cannot_determine,,NCT03902262,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,19.674,237,5,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may not be a good match for this clinical trial. However, it's always best to consult with a healthcare professional to deter"
case_paraphrase_021,paraphrase_trec2021,explanation_request,,NCT00921609,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.496,0,0,0,0,"{   ""decision"": ""likely_match"",   ""patient_facing_answer"": ""This study is about a treatment for a rare condition called acromegaly, which is caused by an overproduction of growth hormone. The goal of the study is to find a way to control th"
case_trec2021_026,trec2021,possible_match_insufficient_evidence,NCT00370344,NCT04030741,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,20.58,323,3,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the provided information, it seems that this clinical trial may not be a good fit for you. The trial is specifically designed for children between 5 and 15 years of age,"
case_trec2022_033,trec2022,possible_match_insufficient_evidence,,NCT03985540,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,24.721,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. However, we would like to review your application further to confirm."",   ""sup"
case_paraphrase_023,paraphrase_trec2021,risk_request,,NCT02629549,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.885,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""This clinical trial may be relevant for your condition, but there are some unresolved factors that need to be considered. It's important to discuss these wi"
case_02,handcrafted,possible_match_insufficient_evidence,,NCT01482130,mistralai/Mistral-7B-Instruct-v0.3,possible_match_insufficient_evidence,True,23.745,332,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it is possible that you may qualify for the study, but we need more details about your medical history, specifically whet"
case_paraphrase_002,paraphrase_trec2021,participation_request,,NCT03902262,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.07,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial, but there are some unresolved requirements and m"
case_trec2021_035,trec2021,possible_match_insufficient_evidence,NCT00071786,NCT04698525,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.395,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved requirements "
case_trec2021_018,trec2021,possible_match_insufficient_evidence,NCT00159406,NCT04529369,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.362,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved requirements "
case_paraphrase_019,paraphrase_trec2022,cannot_determine,,NCT04530149,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.333,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial, but there are some uncertainties and missing fac"
case_trec2021_050,trec2021,possible_match_insufficient_evidence,NCT00026923,NCT04821167,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.137,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some missing facts and unreso"
case_trec2021_042,trec2021,possible_match_insufficient_evidence,NCT00015613,NCT02411916,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.487,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be a potential candidate for the clinical trial. However, there are some unresolved requirements and missing fact"
case_08,handcrafted,explanation_request,,NCT01737242,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.034,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""There are some parts of this study that are still unclear based on the provided information. Here are the details:"",   ""supported_patient_facts"": [""The stud"
case_paraphrase_010,paraphrase_trec2021,consent_understanding,,NCT02855892,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.431,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but there are some unresolved requirements and missing facts "
case_trec2022_014,trec2022,possible_match_insufficient_evidence,,NCT04326582,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.346,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved factors that "
case_trec2022_026,trec2022,possible_match_insufficient_evidence,,NCT01847690,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.08,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved requirements "
case_trec2022_007,trec2022,possible_match_insufficient_evidence,,NCT04059185,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.24,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it is possible that your child may be eligible for the clinical trial, but there are some unresolved requirements and mis"
case_paraphrase_033,paraphrase_trec2021,risk_request,,NCT01634113,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.859,0,0,0,0,"{   ""decision"": ""cannot_determine"",   ""patient_facing_answer"": ""Based on the information provided, it is currently unclear if this clinical trial is a match for your condition. The trial is focused on asthma in children aged 1 to 5 years ol"
case_trec2022_048,trec2022,possible_match_insufficient_evidence,,NCT03003533,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.616,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be a potential candidate for the clinical trial. However, there are some missing and unresolved factors that need"
case_trec2022_047,trec2022,possible_match_insufficient_evidence,,NCT03529955,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.371,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some missing facts and unreso"
case_trec2022_004,trec2022,possible_match_insufficient_evidence,,NCT00726492,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.158,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some missing facts and unreso"
case_paraphrase_026,paraphrase_trec2021,explanation_request,,NCT03829631,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.317,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""The clinical trial you are considering is about testing the effectiveness of wearing a semi-rigid lumbar brace for 4 weeks following an emergency department"
case_trec2022_018,trec2022,possible_match_insufficient_evidence,,NCT02346825,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.072,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it is possible that your child might be eligible for the clinical trial, but there are some uncertainties and missing fac"
case_trec2022_030,trec2022,possible_match_insufficient_evidence,,NCT04146649,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.212,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you might be a potential candidate for the clinical trial. However, there are some unresolved requirements and m"
case_trec2021_056,trec2021,possible_match_insufficient_evidence,NCT00001981,NCT02952885,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.512,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be a potential candidate for the clinical trial. However, there are some unresolved requirements and missing fact"
case_trec2021_057,trec2021,possible_match_insufficient_evidence,NCT00124033,NCT04750044,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.182,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved requirements "
case_trec2022_013,trec2022,possible_match_insufficient_evidence,,NCT02414295,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.482,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be a potential candidate for the clinical trial. However, there are some missing facts and unresolved requirement"
case_trec2021_058,trec2021,possible_match_insufficient_evidence,NCT00124722,NCT03902262,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.034,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved factors that "
case_trec2021_009,trec2021,possible_match_insufficient_evidence,NCT00013845,NCT02899611,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.318,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some missing facts and unreso"
case_paraphrase_017,paraphrase_trec2022,participation_request,,NCT04530149,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.335,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial, but there are some uncertainties and missing fac"
case_09,handcrafted,participation_request,,NCT01645904,mistralai/Mistral-7B-Instruct-v0.3,possible_match_insufficient_evidence,True,23.6,463,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""If you join this study, you would likely be asked to participate in a focus group or use a web-based program designed to improve communication about Lynch s"
case_trec2022_023,trec2022,possible_match_insufficient_evidence,,NCT03529955,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.372,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved factors that "
case_trec2021_049,trec2021,possible_match_insufficient_evidence,NCT00001253,NCT01944475,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.991,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that the clinical trial you are considering might be relevant for your daughter's condition, Turner syndrome wit"
case_trec2022_006,trec2022,possible_match_insufficient_evidence,,NCT04233359,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.478,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be a potential candidate for the clinical trial. However, there are some missing and unresolved factors that need"
case_trec2022_021,trec2022,possible_match_insufficient_evidence,,NCT04671472,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.112,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some missing facts and unreso"
case_paraphrase_035,paraphrase_trec2021,consent_understanding,,NCT04322422,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.831,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some uncertainties and missin"
case_trec2021_048,trec2021,possible_match_insufficient_evidence,NCT00750139,NCT02411734,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.241,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but there are some unresolved requirements and missing facts "
case_paraphrase_009,paraphrase_trec2021,cannot_determine,,NCT02855892,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.427,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but there are some unresolved requirements and missing facts "
case_11,handcrafted,risk_request,,NCT02830828,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.003,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""This study may involve risks and burdens for participants, such as attending multiple follow-up appointments, having precision pinch grip tests, and potenti"
case_paraphrase_016,paraphrase_trec2022,explanation_request,,NCT03876652,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.079,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""The clinical trial you are considering seems to focus on syncope, a condition characterized by a temporary loss of consciousness due to cerebral hypoperfusi"
case_trec2022_050,trec2022,possible_match_insufficient_evidence,,NCT01921972,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.238,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved requirements "
case_trec2021_053,trec2021,possible_match_insufficient_evidence,NCT00395538,NCT02802449,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.382,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be a potential candidate for the clinical trial. However, there are some unresolved requirements and missing fact"
case_paraphrase_018,paraphrase_trec2022,risk_request,,NCT04530149,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.323,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""The clinical trial you are considering may be a possible match, but there are some unresolved requirements and missing patient facts that need to be conside"
case_trec2021_034,trec2021,possible_match_insufficient_evidence,NCT00009659,NCT03529955,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.402,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved requirements "
case_trec2022_041,trec2022,possible_match_insufficient_evidence,,NCT00802698,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.729,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved requirements "
case_trec2021_028,trec2021,possible_match_insufficient_evidence,NCT00000568,NCT04342520,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.905,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for this clinical trial, but there are some missing facts and unresolved requirements"
case_paraphrase_007,paraphrase_trec2021,participation_request,,NCT02855892,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.428,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but there are some missing facts and unresolved requirements "
case_07,handcrafted,explanation_request,,NCT04660656,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.776,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""This study is about investigating a test called the Five-repetition Sit-to-stand Test (5R-STS) in patients with lumbar hernias or 1-level lumbar canal steno"
case_trec2021_019,trec2021,possible_match_insufficient_evidence,NCT00000531,NCT00487279,mistralai/Mistral-7B-Instruct-v0.3,possible_match_insufficient_evidence,True,23.295,243,5,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some missing facts and unreso"
case_trec2022_012,trec2022,possible_match_insufficient_evidence,,NCT00188890,mistralai/Mistral-7B-Instruct-v0.3,possible_match_insufficient_evidence,True,23.87,185,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be a potential candidate for the clinical trial. However, there are some unresolved requirements and missing fact"
case_15,handcrafted,cannot_determine,,NCT00738998,mistralai/Mistral-7B-Instruct-v0.3,possible_match_insufficient_evidence,True,22.531,509,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this study might be relevant for you as an older individual with bone problems. However, the study is speci"
case_paraphrase_012,paraphrase_trec2022,participation_request,,NCT01207765,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.863,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some missing facts and unreso"
case_10,handcrafted,participation_request,,NCT02432339,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.111,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""This study is likely to take approximately 3 weeks, including a screening visit and two testing weeks. Each testing week involves a 3-day salt-controlled di"
case_trec2022_008,trec2022,possible_match_insufficient_evidence,,NCT03197922,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.271,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that the patient's constipation and the medical etiology of his encopresis might align with the clinical trial's"
case_paraphrase_025,paraphrase_trec2021,consent_understanding,,NCT02629549,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.895,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some missing and unresolved f"
case_paraphrase_006,paraphrase_trec2021,explanation_request,,NCT02855892,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.429,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""The clinical trial you are considering is for men over 50 with benign prostatic hyperplasia (BPH). While you have type 1 diabetes and are a man, your age an"
case_trec2022_032,trec2022,possible_match_insufficient_evidence,,NCT03570359,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.14,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be a potential candidate for the clinical trial. However, there are some unresolved requirements and missing fact"
case_trec2022_024,trec2022,possible_match_insufficient_evidence,,NCT00135811,mistralai/Mistral-7B-Instruct-v0.3,possible_match_insufficient_evidence,True,22.595,245,1,3,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that the 4-year-old boy with oculocutaneous albinism might be a potential candidate for the clinical trial. Howe"
case_paraphrase_034,paraphrase_trec2021,cannot_determine,,NCT01634113,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.862,0,0,0,0,"{   ""decision"": ""cannot_determine"",   ""patient_facing_answer"": ""Based on the information provided, it is difficult to determine if you would be a suitable candidate for this clinical trial. The trial is focused on children aged 1 to 5 years"
case_trec2021_047,trec2021,possible_match_insufficient_evidence,NCT00004727,NCT02651272,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.392,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial, but there are some unresolved requirements and m"
case_trec2021_061,trec2021,possible_match_insufficient_evidence,NCT00005635,NCT02750826,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.188,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be a potential candidate for the clinical trial. However, there are some unresolved requirements and missing fact"
case_trec2022_016,trec2022,possible_match_insufficient_evidence,,NCT04480190,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.9,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but there are some missing and unresolved requirements that n"
case_trec2021_073,trec2021,possible_match_insufficient_evidence,NCT00966719,NCT02471573,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.616,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the provided information, it seems that you might be a potential candidate for the clinical trial. However, there are some missing facts and unreso"
case_trec2022_027,trec2022,possible_match_insufficient_evidence,,NCT01518192,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.774,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but there are some unresolved requirements and missing facts "
case_trec2021_013,trec2021,possible_match_insufficient_evidence,NCT00005985,NCT02591901,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.389,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, you may be a potential candidate for the clinical trial. However, there are some factors that need further clarification."
case_trec2022_020,trec2022,possible_match_insufficient_evidence,,NCT03835351,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.087,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some missing facts and unreso"
case_paraphrase_032,paraphrase_trec2021,participation_request,,NCT01634113,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.857,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but there are some uncertainties and missing facts that need "
case_paraphrase_027,paraphrase_trec2021,participation_request,,NCT03829631,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.318,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that your current condition might be relevant to the clinical trial you're considering, as it involves low back "
case_paraphrase_001,paraphrase_trec2021,explanation_request,,NCT00413855,mistralai/Mistral-7B-Instruct-v0.3,cannot_determine,True,18.933,350,2,0,0,"{   ""decision"": ""cannot_determine"",   ""patient_facing_answer"": ""Based on the provided information, it is currently unclear if this clinical trial is a match for your condition. The trial you are considering is focused on chronic or recurren"
case_trec2022_003,trec2022,possible_match_insufficient_evidence,,NCT00689182,mistralai/Mistral-7B-Instruct-v0.3,possible_match_insufficient_evidence,True,24.315,201,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved requirements "
case_paraphrase_031,paraphrase_trec2021,explanation_request,,NCT04322422,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.839,0,0,0,0,"{   ""decision"": ""cannot_determine"",   ""patient_facing_answer"": ""Based on the provided information, it is currently unclear if this clinical trial is a match for you. The trial is focused on asthma, specifically a subtype called chest tightn"
case_paraphrase_003,paraphrase_trec2021,risk_request,,NCT00413855,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,23.613,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""The clinical trial you are considering may be a possible match, but there are some unresolved requirements and missing facts that need to be considered."",  "
case_paraphrase_008,paraphrase_trec2021,risk_request,,NCT02855892,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.43,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but there are some unresolved requirements and missing facts "
case_paraphrase_022,paraphrase_trec2021,participation_request,,NCT00921609,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.354,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for this clinical trial. However, there are some missing facts and unres"
case_trec2022_009,trec2022,possible_match_insufficient_evidence,,NCT04793035,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.26,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be a potential candidate for the clinical trial. However, there are some unresolved requirements "
case_trec2021_031,trec2021,possible_match_insufficient_evidence,NCT00002536,NCT00443313,mistralai/Mistral-7B-Instruct-v0.3,parse_fail,False,24.439,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but there are some unresolved requirements and missing facts "
case_03,handcrafted,likely_mismatch_or_unlikely_match,,NCT00865358,mistralai/Mistral-7B-Instruct-v0.3,possible_match_insufficient_evidence,True,23.977,189,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this study might be a potential match for you. However, there are some unresolved requirements and missing "
