judge,case_id,backbone,source,selected_doc,decision,factuality,groundedness,abstain_appropriateness,safety,patient_utility,failure_modes,latency_sec
sonnet,case_trec2021_013,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT02591901,parse_fail,2,2,3,4,2,hallucination;ungrounded;format_break,48.02
sonnet,case_08,meta-llama/Meta-Llama-3.1-8B-Instruct,handcrafted,NCT01737242,possible_match_insufficient_evidence,2,3,1,4,2,overabstain;ungrounded,48.49
sonnet,case_09,meta-llama/Meta-Llama-3.1-8B-Instruct,handcrafted,NCT01645904,possible_match_insufficient_evidence,1,1,1,3,1,hallucination;ungrounded;overabstain,47.93
sonnet,case_trec2021_058,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT03902262,possible_match_insufficient_evidence,2,2,2,5,2,hallucination;ungrounded;overabstain,48.25
sonnet,case_paraphrase_022,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT00921609,possible_match_insufficient_evidence,2,1,2,3,2,ungrounded;hallucination,48.93
sonnet,case_paraphrase_025,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT02629549,parse_fail,2,2,4,5,2,hallucination;ungrounded;format_break,48.38
sonnet,case_trec2022_024,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT00135811,possible_match_insufficient_evidence,2,3,2,5,2,hallucination;overabstain;ungrounded,48.1
sonnet,case_trec2021_018,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT04529369,possible_match_insufficient_evidence,2,2,2,5,3,ungrounded;overabstain,47.72
sonnet,case_10,mistralai/Mistral-7B-Instruct-v0.3,handcrafted,NCT02432339,parse_fail,5,5,1,5,2,overabstain;format_break,48.74
sonnet,case_paraphrase_004,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT03902262,unlikely_match,5,5,5,5,5,none,46.49
sonnet,case_15,Qwen/Qwen2.5-3B-Instruct,handcrafted,NCT00738998,possible_match_insufficient_evidence,2,2,3,3,2,hallucination;ungrounded,47.83
sonnet,case_trec2021_034,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT03529955,parse_fail,1,1,1,2,2,hallucination;ungrounded;overcommit;format_break,48.1
sonnet,case_trec2021_056,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT02952885,parse_fail,2,2,1,4,3,hallucination;ungrounded;overabstain,46.92
sonnet,case_07,meta-llama/Meta-Llama-3.1-8B-Instruct,handcrafted,NCT04660656,likely_match,2,3,1,2,3,hallucination;overcommit;ungrounded,47.92
sonnet,case_trec2021_057,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT04750044,parse_fail,1,2,1,2,2,hallucination;overabstain;ungrounded,47.71
sonnet,case_trec2021_009,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT02899611,parse_fail,2,3,1,2,2,overabstain;format_break;ungrounded,49.66
sonnet,case_trec2022_050,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT01921972,parse_fail,3,4,5,5,3,format_break,48.34
sonnet,case_trec2021_053,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT02802449,possible_match_insufficient_evidence,2,2,2,3,3,hallucination;ungrounded;overabstain,47.54
sonnet,case_trec2021_057,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT04750044,parse_fail,1,2,2,3,2,hallucination;ungrounded,49.43
sonnet,case_trec2022_030,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT04146649,parse_fail,4,4,4,5,3,jargon,47.9
sonnet,case_trec2021_015,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT03358576,possible_match_insufficient_evidence,2,2,2,3,3,hallucination;ungrounded;overabstain,48.83
sonnet,case_03,Qwen/Qwen2.5-7B-Instruct,handcrafted,NCT00865358,possible_match_insufficient_evidence,3,4,5,5,4,ungrounded,47.3
sonnet,case_15,mistralai/Mistral-7B-Instruct-v0.3,handcrafted,NCT00738998,possible_match_insufficient_evidence,5,4,5,5,5,none,46.87
sonnet,case_paraphrase_009,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT02855892,parse_fail,1,1,1,2,2,hallucination;ungrounded;overcommit,47.62
sonnet,case_trec2021_031,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT00443313,parse_fail,2,3,1,5,2,hallucination;overabstain;ungrounded,46.98
sonnet,case_paraphrase_001,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT00413855,unlikely_match,5,5,5,5,4,none,48.3
sonnet,case_paraphrase_003,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT00413855,parse_fail,2,3,1,2,1,overabstain;format_break;hallucination,46.84
sonnet,case_paraphrase_022,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT00921609,parse_fail,3,2,5,5,1,format_break;ungrounded,47.92
sonnet,case_paraphrase_016,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2022,NCT03876652,possible_match_insufficient_evidence,1,2,1,2,3,hallucination;overabstain;ungrounded,49.36
sonnet,case_paraphrase_002,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT03902262,unlikely_match,5,5,5,5,4,none,48.36
sonnet,case_paraphrase_035,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT04322422,parse_fail,1,2,1,2,1,hallucination;ungrounded;overcommit;format_break,47.28
sonnet,case_trec2022_004,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT00726492,parse_fail,2,3,2,5,3,hallucination;overabstain,47.07
sonnet,case_trec2022_016,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT04480190,possible_match_insufficient_evidence,2,2,1,5,2,overabstain;ungrounded,48.83
sonnet,case_trec2022_032,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT03570359,possible_match_insufficient_evidence,2,2,1,3,2,hallucination;ungrounded;overabstain,48.32
sonnet,case_paraphrase_017,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2022,NCT04530149,unlikely_match,5,5,5,5,5,none,46.97
sonnet,case_paraphrase_031,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT04322422,unlikely_match,5,5,5,5,5,none,47.37
sonnet,case_trec2022_037,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT01419535,parse_fail,2,3,1,2,2,hallucination;overabstain;format_break;ungrounded,50.06
sonnet,case_paraphrase_032,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT01634113,possible_match_insufficient_evidence,2,3,1,4,2,overabstain;hallucination;ungrounded,49.65
sonnet,case_02,Qwen/Qwen2.5-3B-Instruct,handcrafted,NCT01482130,possible_match_insufficient_evidence,1,1,1,3,2,hallucination;ungrounded;overabstain,46.81
sonnet,case_paraphrase_028,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT03829631,parse_fail,2,3,1,2,2,overcommit;hallucination;ungrounded,49.68
sonnet,case_paraphrase_021,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT00921609,parse_fail,2,2,2,3,2,hallucination;ungrounded;format_break,48.69
sonnet,case_trec2022_047,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT03529955,unlikely_match,2,2,1,5,3,hallucination;ungrounded;overabstain,48.32
sonnet,case_trec2022_008,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT03197922,parse_fail,1,2,1,2,2,hallucination;overcommit;ungrounded,46.67
sonnet,case_paraphrase_026,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT03829631,unlikely_match,5,5,5,5,3,none,47.36
sonnet,case_trec2022_016,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT04480190,parse_fail,5,4,5,5,4,none,47.95
sonnet,case_trec2021_042,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT02411916,parse_fail,2,2,2,3,2,hallucination;ungrounded;format_break,46.68
sonnet,case_trec2021_058,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT03902262,unlikely_match,5,5,5,5,5,none,47.48
sonnet,case_trec2021_013,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT02591901,parse_fail,2,2,2,3,2,hallucination;ungrounded;format_break,49.54
sonnet,case_trec2021_061,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT02750826,parse_fail,1,2,1,2,2,hallucination;overabstain;ungrounded,48.46
sonnet,case_trec2022_016,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT04480190,unlikely_match,5,4,5,5,4,none,47.78
sonnet,case_trec2022_041,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT00802698,unlikely_match,5,4,5,5,4,none,48.39
sonnet,case_trec2022_023,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT03529955,parse_fail,2,2,2,4,3,hallucination;ungrounded;overcommit,47.19
sonnet,case_paraphrase_010,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT02855892,unlikely_match,5,5,5,5,4,none,48.66
sonnet,case_paraphrase_002,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT03902262,parse_fail,2,3,2,4,2,hallucination;overabstain;ungrounded,46.87
sonnet,case_trec2021_070,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT00922233,possible_match_insufficient_evidence,1,1,1,2,1,hallucination;ungrounded;overabstain,47.13
sonnet,case_paraphrase_026,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT03829631,parse_fail,5,5,5,5,4,none,47.14
sonnet,case_trec2021_073,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT02471573,unlikely_match,5,5,5,5,5,none,47.6
sonnet,case_11,meta-llama/Meta-Llama-3.1-8B-Instruct,handcrafted,NCT02830828,possible_match_insufficient_evidence,5,5,1,5,4,overabstain,48.7
sonnet,case_paraphrase_033,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT01634113,unlikely_match,5,5,5,5,2,none,46.68
sonnet,case_trec2021_026,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT04030741,possible_match_insufficient_evidence,2,4,1,5,2,hallucination;overabstain,48.47
sonnet,case_trec2021_048,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT02411734,possible_match_insufficient_evidence,1,1,1,3,2,hallucination;ungrounded;overabstain,48.75
sonnet,case_trec2022_009,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT04793035,parse_fail,2,3,1,4,3,hallucination;overabstain;ungrounded,49.12
sonnet,case_trec2021_035,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT04698525,parse_fail,2,2,2,3,2,ungrounded;overcommit;hallucination,48.39
sonnet,case_07,Qwen/Qwen2.5-7B-Instruct,handcrafted,NCT04660656,possible_match_insufficient_evidence,5,4,2,5,3,overabstain,48.12
sonnet,case_trec2022_006,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT04233359,possible_match_insufficient_evidence,4,4,5,5,4,none,49.22
sonnet,case_trec2021_050,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT04821167,parse_fail,2,2,1,4,2,overabstain;hallucination;ungrounded;format_break,48.29
sonnet,case_trec2022_012,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT00188890,possible_match_insufficient_evidence,4,3,2,5,3,overabstain;ungrounded,47.55
sonnet,case_trec2021_056,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT02952885,parse_fail,5,5,1,5,3,overabstain,48.56
sonnet,case_paraphrase_001,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT00413855,parse_fail,5,5,5,5,5,none,47.24
sonnet,case_trec2022_014,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT04326582,possible_match_insufficient_evidence,1,1,1,3,2,hallucination;ungrounded;overabstain,48.66
sonnet,case_09,mistralai/Mistral-7B-Instruct-v0.3,handcrafted,NCT01645904,possible_match_insufficient_evidence,5,4,2,5,3,overabstain,48.3
sonnet,case_trec2022_048,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT03003533,parse_fail,2,3,1,4,3,hallucination;overabstain;ungrounded,47.22
sonnet,case_paraphrase_002,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT03902262,possible_match_insufficient_evidence,1,1,1,2,1,hallucination;ungrounded;overcommit,49.52
sonnet,case_trec2022_026,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT01847690,possible_match_insufficient_evidence,2,2,2,4,3,hallucination;ungrounded;overabstain,47.04
sonnet,case_paraphrase_016,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2022,NCT03876652,parse_fail,2,3,1,4,2,hallucination;overabstain;ungrounded,49.1
sonnet,case_trec2021_057,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT04750044,possible_match_insufficient_evidence,2,2,2,4,3,overabstain;ungrounded;hallucination,46.91
sonnet,case_trec2021_028,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT04342520,unlikely_match,5,5,5,5,5,none,46.83
sonnet,case_paraphrase_010,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT02855892,parse_fail,5,5,5,5,4,format_break,48.44
sonnet,case_trec2021_047,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT02651272,parse_fail,2,2,2,3,2,hallucination;ungrounded;overabstain,46.5
sonnet,case_trec2022_020,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT03835351,possible_match_insufficient_evidence,2,3,2,5,3,hallucination;overabstain;ungrounded,48.67
sonnet,case_paraphrase_004,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT03902262,unlikely_match,5,5,5,5,5,none,47.47
sonnet,case_trec2022_041,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT00802698,parse_fail,2,2,2,3,2,ungrounded;overcommit;jargon,50.13
sonnet,case_trec2022_006,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT04233359,parse_fail,2,2,4,5,3,hallucination;ungrounded,49.76
sonnet,case_paraphrase_035,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT04322422,parse_fail,1,1,1,2,1,hallucination;ungrounded;overabstain;format_break,48.01
sonnet,case_02,meta-llama/Meta-Llama-3.1-8B-Instruct,handcrafted,NCT01482130,parse_fail,1,2,1,2,2,hallucination;overabstain;ungrounded,47.86
sonnet,case_paraphrase_008,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT02855892,parse_fail,5,5,1,5,1,overabstain;format_break,47.87
sonnet,case_trec2021_048,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT02411734,unlikely_match,5,5,5,5,5,none,47.66
sonnet,case_paraphrase_021,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT00921609,parse_fail,4,3,1,5,4,overcommit;ungrounded,45.71
sonnet,case_trec2021_009,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT02899611,parse_fail,2,3,2,4,2,hallucination;ungrounded;overabstain;format_break,46.72
sonnet,case_paraphrase_003,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT00413855,unlikely_match,5,5,5,5,4,none,47.23
sonnet,case_trec2021_031,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT00443313,unlikely_match,2,3,2,5,3,hallucination;ungrounded,49.65
sonnet,case_trec2021_028,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT04342520,possible_match_insufficient_evidence,2,3,1,3,2,overabstain;ungrounded,48.99
sonnet,case_trec2022_047,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT03529955,possible_match_insufficient_evidence,1,1,1,2,2,hallucination;ungrounded;overcommit,48.78
sonnet,case_paraphrase_033,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT01634113,parse_fail,2,3,1,3,2,hallucination;overabstain;ungrounded,49.27
sonnet,case_trec2021_019,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT00487279,possible_match_insufficient_evidence,4,3,2,5,4,overabstain;ungrounded,48.63
sonnet,case_06,mistralai/Mistral-7B-Instruct-v0.3,handcrafted,NCT02984384,parse_fail,2,3,5,3,2,hallucination;format_break,47.48
sonnet,case_trec2022_023,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT03529955,parse_fail,1,1,1,2,2,hallucination;ungrounded;overabstain,46.76
sonnet,case_trec2022_033,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT03985540,parse_fail,1,2,1,2,2,hallucination;overabstain;format_break,46.44
sonnet,case_paraphrase_019,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2022,NCT04530149,possible_match_insufficient_evidence,1,1,1,2,1,hallucination;ungrounded;overabstain,48.27
sonnet,case_trec2021_048,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT02411734,parse_fail,5,5,5,5,5,none,47.46
sonnet,case_03,Qwen/Qwen2.5-3B-Instruct,handcrafted,NCT00865358,possible_match_insufficient_evidence,2,3,2,5,2,hallucination;overabstain;ungrounded,47.28
sonnet,case_paraphrase_031,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT04322422,unlikely_match,5,5,5,5,5,none,47.49
sonnet,case_trec2022_018,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT02346825,unlikely_match,2,3,2,5,3,hallucination;overabstain,48.13
sonnet,case_trec2021_049,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT01944475,parse_fail,1,2,1,3,2,hallucination;ungrounded;overabstain,48.11
sonnet,case_trec2021_009,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT02899611,possible_match_insufficient_evidence,2,2,2,3,3,hallucination;ungrounded;overabstain,48.68
sonnet,case_trec2022_014,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT04326582,possible_match_insufficient_evidence,2,1,1,3,2,hallucination;ungrounded;overabstain,48.25
sonnet,case_paraphrase_016,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2022,NCT03876652,unlikely_match,5,4,5,5,5,none,48.27
sonnet,case_paraphrase_008,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT02855892,unlikely_match,5,5,5,5,1,format_break,48.71
sonnet,case_paraphrase_023,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT02629549,parse_fail,2,2,1,3,1,hallucination;ungrounded;overabstain;format_break,48.53
sonnet,case_trec2021_001,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT01051557,unlikely_match,2,2,1,4,3,ungrounded;overcommit,49.09
sonnet,case_trec2022_050,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT01921972,possible_match_insufficient_evidence,4,4,5,5,4,none,47.27
sonnet,case_trec2022_027,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT01518192,parse_fail,2,2,2,4,2,hallucination;ungrounded;format_break,48.43
sonnet,case_paraphrase_034,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT01634113,parse_fail,5,5,5,5,5,none,47.65
sonnet,case_trec2022_003,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT00689182,possible_match_insufficient_evidence,2,2,2,3,2,hallucination;ungrounded;overabstain,48.6
sonnet,case_trec2021_035,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT04698525,parse_fail,2,2,3,3,2,hallucination;ungrounded;format_break,47.34
sonnet,case_trec2022_014,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT04326582,parse_fail,1,1,1,2,1,hallucination;ungrounded;overcommit,47.35
sonnet,case_paraphrase_019,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2022,NCT04530149,unlikely_match,5,5,5,5,5,none,47.0
sonnet,case_trec2021_034,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT03529955,unlikely_match,5,4,5,5,4,none,47.09
sonnet,case_trec2021_070,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT00922233,parse_fail,1,1,1,2,1,hallucination;ungrounded;overcommit;format_break,48.9
sonnet,case_paraphrase_008,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT02855892,parse_fail,2,3,1,2,1,hallucination;overcommit;format_break,48.44
sonnet,case_11,Qwen/Qwen2.5-7B-Instruct,handcrafted,NCT02830828,possible_match_insufficient_evidence,4,3,1,5,3,overabstain;ungrounded,48.28
sonnet,case_paraphrase_016,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2022,NCT03876652,unlikely_match,5,5,1,5,2,overcommit;format_break,47.32
sonnet,case_trec2022_021,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT04671472,parse_fail,2,3,2,3,2,hallucination;ungrounded,48.68
sonnet,case_10,Qwen/Qwen2.5-7B-Instruct,handcrafted,NCT02432339,possible_match_insufficient_evidence,5,4,1,5,3,overabstain,48.86
sonnet,case_paraphrase_019,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2022,NCT04530149,parse_fail,1,1,2,2,2,hallucination;ungrounded;overcommit,47.72
sonnet,case_trec2022_003,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT00689182,parse_fail,2,2,1,3,2,overabstain;ungrounded;hallucination,48.41
sonnet,case_trec2021_070,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT00922233,parse_fail,2,3,2,5,2,ungrounded;overabstain;format_break,47.75
sonnet,case_trec2022_018,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT02346825,parse_fail,1,2,1,2,1,hallucination;overabstain;jargon;ungrounded,50.13
sonnet,case_paraphrase_031,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT04322422,parse_fail,5,5,5,5,5,none,47.73
sonnet,case_trec2022_006,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT04233359,parse_fail,2,3,4,5,3,hallucination;ungrounded,46.86
sonnet,case_trec2022_007,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT04059185,parse_fail,1,1,1,2,1,hallucination;ungrounded;overcommit,47.19
sonnet,case_paraphrase_001,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT00413855,unlikely_match,5,5,5,5,5,none,46.69
sonnet,case_trec2022_004,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT00726492,parse_fail,5,5,5,5,4,format_break,47.3
sonnet,case_trec2022_030,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT04146649,possible_match_insufficient_evidence,4,4,5,5,4,none,46.86
sonnet,case_trec2022_018,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT02346825,parse_fail,2,2,5,5,2,hallucination;ungrounded,48.8
sonnet,case_paraphrase_012,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2022,NCT01207765,parse_fail,5,4,5,5,4,none,48.36
sonnet,case_trec2021_050,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT04821167,parse_fail,2,2,1,4,2,overabstain;ungrounded;hallucination,49.36
sonnet,case_trec2021_001,mistralai/Mistral-7B-Instruct-v0.3,trec2021,NCT01051557,parse_fail,2,3,2,4,3,hallucination;overabstain;ungrounded,49.19
sonnet,case_paraphrase_027,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2021,NCT03829631,parse_fail,1,1,1,2,1,hallucination;ungrounded;overcommit,48.6
sonnet,case_trec2022_047,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT03529955,unlikely_match,4,4,5,5,4,none,47.67
sonnet,case_paraphrase_035,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT04322422,unlikely_match,5,4,5,5,3,none,48.18
sonnet,case_paraphrase_007,meta-llama/Meta-Llama-3.1-8B-Instruct,paraphrase_trec2021,NCT02855892,parse_fail,5,5,5,5,4,none,47.31
sonnet,case_trec2021_042,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT02411916,possible_match_insufficient_evidence,2,1,2,3,2,hallucination;ungrounded;overabstain,48.61
sonnet,case_trec2022_021,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT04671472,possible_match_insufficient_evidence,1,1,1,2,2,hallucination;ungrounded;overabstain,47.28
sonnet,case_trec2021_058,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT03902262,parse_fail,2,2,1,3,1,hallucination;ungrounded;overabstain;format_break,48.16
sonnet,case_trec2022_007,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2022,NCT04059185,parse_fail,1,1,1,2,1,hallucination;ungrounded;overcommit,47.56
sonnet,case_trec2021_049,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT01944475,unlikely_match,5,5,5,5,5,none,46.54
sonnet,case_trec2021_028,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT04342520,parse_fail,1,1,1,2,2,hallucination;ungrounded;overabstain,48.98
sonnet,case_trec2022_037,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT01419535,parse_fail,2,2,1,2,2,hallucination;ungrounded;overabstain,47.49
sonnet,case_trec2021_070,Qwen/Qwen2.5-7B-Instruct,trec2021,NCT00922233,unlikely_match,5,4,5,5,5,none,47.93
sonnet,case_11,Qwen/Qwen2.5-3B-Instruct,handcrafted,NCT02830828,possible_match_insufficient_evidence,3,3,1,5,3,overabstain;ungrounded,47.52
sonnet,case_trec2022_003,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT00689182,possible_match_insufficient_evidence,2,2,2,3,3,hallucination;ungrounded,48.57
sonnet,case_trec2022_009,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT04793035,parse_fail,2,2,2,3,2,hallucination;ungrounded;overcommit,49.28
sonnet,case_trec2021_053,meta-llama/Meta-Llama-3.1-8B-Instruct,trec2021,NCT02802449,parse_fail,2,3,5,5,2,hallucination;ungrounded,48.21
sonnet,case_paraphrase_008,Qwen/Qwen2.5-3B-Instruct,paraphrase_trec2021,NCT02855892,parse_fail,5,5,1,3,2,overcommit;format_break,46.83
sonnet,case_trec2022_013,Qwen/Qwen2.5-7B-Instruct,trec2022,NCT02414295,likely_match_|_possible_match_insufficient_evidence,3,3,2,4,3,ungrounded;overcommit;format_break,48.61
sonnet,case_paraphrase_023,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT02629549,possible_match_insufficient_evidence,2,2,1,3,1,hallucination;ungrounded;overabstain,48.65
sonnet,case_paraphrase_017,mistralai/Mistral-7B-Instruct-v0.3,paraphrase_trec2022,NCT04530149,parse_fail,1,1,1,2,1,hallucination;ungrounded;overabstain,48.45
sonnet,case_trec2021_001,Qwen/Qwen2.5-3B-Instruct,trec2021,NCT01051557,parse_fail,2,2,2,3,3,hallucination;ungrounded;overabstain,49.05
sonnet,case_trec2022_013,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT02414295,parse_fail,2,2,3,3,2,hallucination;ungrounded;format_break,47.71
sonnet,case_trec2022_047,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT03529955,parse_fail,2,2,2,3,2,hallucination;ungrounded;overcommit,49.17
sonnet,case_trec2022_030,mistralai/Mistral-7B-Instruct-v0.3,trec2022,NCT04146649,parse_fail,2,3,4,5,3,hallucination;format_break,47.4
sonnet,case_paraphrase_031,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT04322422,unlikely_match,5,5,5,5,5,none,47.92
sonnet,case_trec2022_027,Qwen/Qwen2.5-3B-Instruct,trec2022,NCT01518192,possible_match_insufficient_evidence,2,2,2,3,3,hallucination;ungrounded;overabstain,47.55
sonnet,case_paraphrase_034,Qwen/Qwen2.5-7B-Instruct,paraphrase_trec2021,NCT01634113,unlikely_match,4,4,5,5,5,none,47.34
