instance_id,trial_id,gold_label,gold_class,pred_decision,pred_class,parse_ok,gen_snippet
nli4pr_test_322,NCT03947112,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your son seems to have Duchenne muscular dystrophy, but we need more information to decide if he can join our trial."",   ""supported_patient_facts"": [""Your son has been diagnosed with Duchenne muscular dystrophy."", ""H"
nli4pr_test_1200,NCT00361972,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some criteria for this study, but we need more details to confirm your eligibility. We will check if your heartburn and acid reflux symptoms meet the study's cri"
nli4pr_test_810,NCT03644797,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your son seems to meet some of the criteria for this clinical trial, but we need more information to confirm if he can participate."",   ""supported_patient_facts"": [     ""His son has fragile X syndrome"",     ""His son'"
nli4pr_test_614,NCT01385930,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your daughter seems to have some medical conditions that might make it difficult for her to participate in this trial. We need more information about her current health status and growth patterns."",   ""supported_pati"
nli4pr_test_1296,NCT04283435,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit the age range for the trial, but we need more details about your medical history and current health status to make a final decision."",   ""supported_patient_facts"
nli4pr_test_918,NCT03564535,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit well with the age and type of hernia criteria, but we need more details about your health conditions and ability to undergo surgery."",   ""supported_patient_fact"
nli4pr_test_939,NCT03143062,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your situation. We need to check a few things before we can decide if you might be eligible for our trial. Your age and the symptoms you described sound like they could fit, but we need to confi"
nli4pr_test_1340,NCT04442984,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your symptoms and medical history suggest you might be eligible for this clinical trial, but we need more information to confirm. Please wait for further instructions."",   ""supported_patient_facts"": [""63-year-old mal"
nli4pr_test_660,NCT04749602,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well into the trial's criteria, but we need to check a few things before we can decide if you're eligible."",   ""supported_patient_facts"": [     ""you are 61 years"
nli4pr_test_86,NCT01708564,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for the trial, but we need more details to confirm your eligibility. Please provide additional information about your medical h"
nli4pr_test_1110,NCT02902731,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some criteria for the study, but we need more details to confirm your eligibility. Please let us know if you have any additional medical records or if you've bee"
nli4pr_test_1493,NCT03569631,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your son seems to meet some of the eligibility criteria for the clinical trial, but we need to check a few more details before we can confirm. Specifically, we need to know if he has a confirmed full Fragile X Mental"
nli4pr_test_365,NCT03154437,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this trial, but we need more details to confirm your eligibility. Please provide additional information about your medical "
nli4pr_test_265,NCT01380067,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, your symptoms sound serious, but we need more details about your age and whether you have an inguinal hernia before we can decide if you might qualify for this study."",   ""suppo"
nli4pr_test_287,NCT01679977,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might not be eligible for this clinical trial due to some of your health conditions. However, we need more details to confirm."",   ""supported_patient_facts"": ["
nli4pr_test_1561,NCT04638153,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your daughter seems to fit the age range for the trial, but we need more information about her specific condition and health status to determine if she can participate."",   ""supported_patient_facts"": [""your daughter "
nli4pr_test_358,NCT01657123,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this clinical trial, but we need more details to confirm your eligibility. Please provide additional information about your"
nli4pr_test_1429,NCT01538407,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your details. We need more information to decide if you can participate in this study."",   ""supported_patient_facts"": [     ""you are 47 years old"",     ""you have osteoarthritis""   ],   ""missing_"
nli4pr_test_1188,NCT02069366,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some parts of the study's criteria, but we need more details to confirm your eligibility."",   ""supported_patient_facts"": [""you are 19 years old"", ""you have a mas"
nli4pr_test_1471,NCT04848870,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your symptoms and medical history. We need more information to decide if you can join our study."",   ""supported_patient_facts"": [     ""Patient has Sjögren syndrome"",     ""Patient is 40 years old"
nli4pr_test_583,NCT01362608,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit the criteria for this clinical trial, but we need more details to confirm your eligibility. Please let us know if you have taken any medications recently or if t"
nli4pr_test_493,NCT02484755,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well with the inclusion criteria for this study, but there are some details we need to confirm. We will check your specific health conditions and treatments."",  "
nli4pr_test_811,NCT02500264,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some of the criteria for the trial, but we need more details to confirm your eligibility. Please let us know if you have any additional medical history or if the"
nli4pr_test_221,NCT04615767,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on your test results, you seem to fit some criteria for the study, but we need more information to be sure. Please let us know if you're over 30 years old and under 65 years old."",   ""supported_patient_facts"": "
nli4pr_test_113,NCT03854175,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some criteria for the trial, but we need more details to confirm your eligibility. Please let us know if you meet all the required conditions."",   ""supported_pat"
nli4pr_test_1270,NCT04558021,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some criteria for the study, but we need more details to confirm your eligibility. Please let us know if you have any of the following: a history of serious card"
nli4pr_test_1374,NCT00001596,contradiction,mismatch,unlikely_match,mismatch,True,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Your son does not seem to meet the eligibility criteria for this clinical trial based on the information provided. The trial is specifically for patients diagnosed with Hermansky-Pudlak Syndrome, which your son does not have."",   ""support"
nli4pr_test_174,NCT03948438,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your symptoms. Based on what you've told me, it sounds like you might be a good candidate for our trial, but we need more information to confirm this. Can you tell me if you have any other healt"
nli4pr_test_490,NCT02048956,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. We need more information to decide if you can participate in our study."",   ""supported_patient_facts"": [""confirmed clinical diagnosis of knee osteoarthritis"", ""pain in the c"
nli4pr_test_1307,NCT00612066,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well with the eligibility criteria for this clinical trial. However, there are some details we need to confirm before we can officially enroll you. Please let us"
nli4pr_test_429,NCT03470090,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. We need more information to decide if you can join our trial."",   ""supported_patient_facts"": [     ""you are 47 years old"",     ""you have osteoarthritis in your knee""   ],   "
nli4pr_test_1237,NCT01911455,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your son seems to meet some of the criteria for this clinical trial, but we need more information to confirm if he can participate."",   ""supported_patient_facts"": [""His diagnosis is confirmed as full mutation fragile"
nli4pr_test_18,NCT01817296,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit the age requirement and have been diagnosed with Klinefelter syndrome, which is one of the inclusion criteria. However, there are some details missing or unclear"
nli4pr_test_1285,NCT03263299,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some criteria for this clinical trial, but we need more details to confirm your eligibility. Please provide any additional information you can."",   ""supported_pa"
nli4pr_test_285,NCT00775151,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this study, but we need more details to confirm your eligibility. Please provide additional information about your medical "
nli4pr_test_967,NCT01200862,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on your test results, you seem to fit some of the criteria for the study, but we need more information to fully decide if you can join. Please let us know if you have any additional details about your health."","
nli4pr_test_1544,NCT00375323,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this study, but we need more details to confirm your eligibility. Please let us know if you have any further medical histor"
nli4pr_test_1258,NCT04584034,contradiction,mismatch,unlikely_match,mismatch,True,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Your child's symptoms do not seem to fit the criteria for this clinical trial. The trial is looking for children who have wheezing after a chest exam, and your child has a rash and high-pitched breathing which don't match those symptoms."""
nli4pr_test_31,NCT00872755,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some criteria for the trial, but we need more details to confirm your eligibility. Please let us know if you have any history of previous gastric procedures or i"
nli4pr_test_1352,NCT04022330,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your situation. While you seem to fit some criteria for the trial, we need more information to fully determine if you can participate. Please let us know if you have any additional details about"
nli4pr_test_210,NCT00591019,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for the study, but we need more details to confirm. Please let us know if you have any additional information or if there are any ongoing iss"
nli4pr_test_599,NCT00849615,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""It seems like you might be eligible for the trial, but we need more information to confirm. Please let us know if you have taken any medications recently, if you have any history of heart problems, and if you have ha"
nli4pr_test_214,NCT01041625,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit some parts of the study criteria, but we need more details to fully decide if you can join the trial. Please let us know about your smoking and drinking habits,"
nli4pr_test_548,NCT04818307,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. We need more information to decide if you can participate in our trial."",   ""supported_patient_facts"": [     ""you are 47 years old"",     ""you have osteoarthritis""   ],   ""mi"
nli4pr_test_900,NCT03504345,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit some parts of the eligibility criteria, but we need more details to confirm if you can join this trial."",   ""supported_patient_facts"": [""you are Female"", ""your "
nli4pr_test_999,NCT01481376,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for the trial, but we need more details to confirm. Can you tell me if you've had an elective surgery for an inguinal hernia using Parietex P"
nli4pr_test_326,NCT04629157,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, we need more details to decide if you can participate in this study. We need to know if you were undergoing a combined nose and throat swabbing for any of the reasons mentioned "
nli4pr_test_1387,NCT02540187,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your information suggests you might be eligible for this trial, but we need more details to confirm. Please let us know if you've been diagnosed with Hemophilia Type A and if you're currently receiving treatment with"
nli4pr_test_1514,NCT02443090,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on your test results, you seem to have low testosterone levels and low GnRH levels, which might suggest secondary hypogonadism. However, we need more information to confirm if you meet all the eligibility crite"
nli4pr_test_188,NCT03126383,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well with the inclusion criteria for this trial. However, we need more details to confirm if you meet all the requirements. Please let us know if you have any su"
nli4pr_test_1393,NCT04672421,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some of the criteria for this clinical trial, but there are some details we need to confirm before we can decide if you're eligible."",   ""supported_patient_facts"
nli4pr_test_341,NCT00789802,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Hello! Based on the information you provided, you seem to fit some parts of the study's eligibility criteria, but we need more details to confirm your eligibility. Please let us know if you can provide the following "
nli4pr_test_598,NCT03411863,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be a potential participant in this clinical trial, but we need more details to confirm. Please let your doctor know about your symptoms and medical histo"
nli4pr_test_147,NCT00180765,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your situation seems to align with the study's criteria, but we need more information to confirm your eligibility."",   ""supported_patient_facts"": [""you are a 30-year-old computer scientist"", ""you have azoospermia"", """
nli4pr_test_1118,NCT03125733,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. Based on what you've told me, it sounds like you might be eligible for the clinical trial. However, we need more information to confirm this. Could you please provide your f"
nli4pr_test_1006,NCT02274636,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for the trial, but we need more details to confirm. Please let us know if you have had a diagnosis of GERD (gastroesophageal reflux disease) "
nli4pr_test_83,NCT00720954,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. Based on what we know so far, you seem to fit some parts of the trial's criteria, but there are some things we need to check further."",   ""supported_patient_facts"": [""you ar"
nli4pr_test_1404,NCT00748540,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health information. We need to check a few things before we can decide if you're eligible for our trial. Please wait for further instructions."",   ""supported_patient_facts"": [     ""you are "
nli4pr_test_48,NCT04629183,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, your symptoms sound like they matched the criteria for being in this trial. However, we need more details to confirm if you meet all the requirements. For example, we need to kn"
nli4pr_test_1173,NCT04383249,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, your symptoms sound serious, and you've been advised by your doctor to see a surgeon for a mass removal and hernia repair. However, we need more details about your eligibility f"
nli4pr_test_155,NCT00433160,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health information. We need more details to decide if you can participate in this trial. Please let us know if you have any questions."",   ""supported_patient_facts"": [     ""55 years old"",  "
nli4pr_test_478,NCT01172249,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this clinical trial, but there are some details we need to confirm."",   ""supported_patient_facts"": [""you are 66 years old"","
nli4pr_test_1225,NCT04026789,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some parts of the study's eligibility criteria, but we need more details to confirm if you can join the trial."",   ""supported_patient_facts"": [""you are female"", "
nli4pr_test_879,NCT01312038,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems you might not be eligible for this clinical trial due to your age and ear condition. However, we need more details to confirm."",   ""supported_patient_facts"": [""Age 50"","
nli4pr_test_1106,NCT01736410,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""It seems like you might be eligible for the trial, but we need to check a few things first. Can you tell me if you're a man over 21 years old? Also, did you have a recent endoscopy showing a lesion in your stomach th"
nli4pr_test_898,NCT01775618,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this trial, but we need more details to confirm your eligibility. Please provide any missing information."",   ""supported_pa"
nli4pr_test_1293,NCT02821650,entailment,match,unlikely_match,mismatch,True,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information you provided, you do not seem to fit the criteria for this clinical trial. The trial is looking for women who cook more than 50% of the meals and have a child under 5 years old in their household. Your situation d"
nli4pr_test_1558,NCT04818138,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your child seems to have atopic dermatitis based on the rash described. However, we need more information about his medical history and current treatments to decide if he can join our trial."",   ""supported_patient_fa"
nli4pr_test_567,NCT04446325,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for this trial, but we need more details to confirm. Please let us know if you have any additional information about your condition."",   ""sup"
nli4pr_test_179,NCT03875924,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your case seems to partially match the study criteria, but we need more information to confirm your eligibility. Please let us know if you can provide details about your medical history and current health status."",  "
nli4pr_test_1253,NCT01571622,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your medical history. Based on the information you provided, you seem to meet some of the eligibility criteria for this trial, but we need more details to confirm if you can participate. Please "
nli4pr_test_701,NCT03562429,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit some criteria for the study, but we need more details to confirm your eligibility. Please let us know if you have any additional information about your medical "
nli4pr_test_1311,NCT03463850,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Hello! You seem to fit part of the criteria for this trial, but we need more information to fully decide if you can join. We need to know your age and whether you have had any vertebral fractures before."",   ""support"
nli4pr_test_497,NCT00386360,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health information. While you seem to meet some of the criteria for this trial, we need more information to fully determine if you can participate. Please let us know if you have any additi"
nli4pr_test_1231,NCT04817293,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, we have some matches with our study criteria, but we need more details to confirm your eligibility. Please let us know if you have any additional information about your health."""
nli4pr_test_923,NCT00372008,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on your information, you seem to fit the age range for the study, but we need more details about your health and other factors before we can decide if you're eligible."",   ""supported_patient_facts"": [""you are 1"
nli4pr_test_363,NCT02870114,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the criteria for this trial, but we need more details to confirm your eligibility. Please let us know if you can provide your Portuguese nationality and"
nli4pr_test_674,NCT03989869,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, we think you might be a good fit for our study, but we need to check a few things first. We'll need to confirm your pregnancy status through another test and make sure you don'"
nli4pr_test_426,NCT02250222,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems you might be eligible for this study, but we need to check a few more details before we can confirm."",   ""supported_patient_facts"": [""you are a 50-year-old woman"", ""you"
nli4pr_test_1568,NCT00845351,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well with the age requirement and your condition matches what we're looking for. However, we need more details about your health history and some specific tests "
nli4pr_test_1261,NCT02282410,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for the study, but there are some details we need to check further."",   ""supported_patient_facts"": [""you have Hemophilia Type A"
nli4pr_test_346,NCT01287143,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your symptoms. Based on the information you provided, we have some matches but need more details to confirm if you can join our study."",   ""supported_patient_facts"": [""you were hospitalized at t"
nli4pr_test_1093,NCT04456387,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the eligibility criteria for this clinical trial, but there are some details that are unclear or missing. We will need to check your medical records and"
nli4pr_test_1468,NCT00562705,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your daughter seems to meet some of the criteria for this clinical trial, but we need more information to fully determine if she can participate. We will check if she meets the height requirement and if there are no "
nli4pr_test_566,NCT03163355,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for the trial, but we need more details to confirm. Can you tell us if you were hospitalized and if you underwent an endoscopic swallowing ev"
nli4pr_test_1240,NCT02868567,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for this trial, but we need more details to confirm. Please let your doctor know about your symptoms and they can help us check if you meet a"
nli4pr_test_1359,NCT03590366,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your details. Based on the information you've provided, it seems like you might be a good fit for our study. However, we need to check a few things before we can confirm. We'll need to verify if"
nli4pr_test_649,NCT01475708,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your symptoms sound like they could be related to Lyme disease, but we need more information to decide if you can join our study. Please let us know if you have been treated for Lyme disease before or if you have any"
nli4pr_test_626,NCT00830830,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit well with the inclusion criteria for this clinical trial. However, we need to confirm a few details before we can enroll you. Please let us know about your preg"
nli4pr_test_777,NCT04569292,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, your case seems to fit some of the criteria for the study, but we need more details to confirm if you can join the trial."",   ""supported_patient_facts"": [""you had a positive PCR"
nli4pr_test_243,NCT03650140,entailment,match,likely_match,match,True,"{   ""decision"": ""likely_match"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well into the study. However, we need to check a few more details to confirm your eligibility."",   ""supported_patient_facts"": [""you have a diagnosis of gout"", ""you have taken Lopurin to"
nli4pr_test_1007,NCT04654182,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your situation seems to align with the inclusion criteria for this trial, but there are some details we need to confirm before we can enroll you. Please let us know if you have any additional information about your m"
nli4pr_test_590,NCT01003262,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your situation. While your symptoms sound concerning, we need more information to decide if you can join this trial. Please let us know if you have any other health conditions or if you've been "
